employee_id,skill_id,skill_name,proficiency,years_experience,last_used_date
EMP1764,SKL001,Python,Advanced,0,2024-03-21
EMP1764,SKL021,Stakeholder Management,Advanced,2,2024-12-11
EMP1764,SKL028,Critical Thinking,Beginner,2,2025-06-08
EMP1764,SKL020,Business Analysis,Expert,7,2025-05-06
EMP1764,SKL005,React,Advanced,9,2025-01-07
EMP1764,SKL026,Team Collaboration,Intermediate,5,2024-04-13
EMP1764,SKL006,Node.js,Advanced,7,2024-11-13
EMP1764,SKL018,Scrum,Expert,9,2024-11-17
EMP1765,SKL006,Node.js,Advanced,6,2024-06-22
EMP1765,SKL028,Critical Thinking,Beginner,7,2024-06-21
EMP1765,SKL021,Stakeholder Management,Beginner,11,2025-04-11
EMP1765,SKL027,Problem Solving,Expert,5,2024-01-26
EMP1765,SKL015,CI/CD,Advanced,7,2025-02-09
EMP1765,SKL019,Product Strategy,Beginner,4,2024-11-26
EMP1765,SKL014,Git,Intermediate,1,2024-08-21
EMP1765,SKL025,Communication,Intermediate,6,2025-04-11
EMP1765,SKL008,Kubernetes,Intermediate,2,2024-06-10
EMP1765,SKL004,SQL,Intermediate,10,2024-09-08
EMP1765,SKL017,Agile,Expert,5,2024-09-04
EMP1765,SKL022,Financial Modeling,Advanced,13,2025-05-04
EMP1766,SKL001,Python,Beginner,3,2025-07-23
EMP1766,SKL011,Machine Learning,Beginner,7,2024-02-01
EMP1766,SKL024,Leadership,Intermediate,13,2024-11-04
EMP1766,SKL014,Git,Expert,1,2024-09-28
EMP1766,SKL005,React,Expert,12,2025-08-02
EMP1766,SKL019,Product Strategy,Intermediate,0,2024-10-04
EMP1767,SKL011,Machine Learning,Expert,2,2024-03-04
EMP1767,SKL029,Creativity,Expert,0,2023-12-01
EMP1767,SKL002,Java,Advanced,0,2024-06-17
EMP1768,SKL014,Git,Intermediate,14,2024-10-30
EMP1768,SKL011,Machine Learning,Advanced,2,2024-02-11
EMP1768,SKL015,CI/CD,Intermediate,12,2025-01-21
EMP1768,SKL002,Java,Beginner,13,2024-09-07
EMP1768,SKL024,Leadership,Advanced,9,2023-11-18
EMP1768,SKL018,Scrum,Expert,0,2025-02-02
EMP1768,SKL006,Node.js,Advanced,13,2024-07-02
EMP1768,SKL007,Docker,Advanced,7,2023-12-06
EMP1768,SKL017,Agile,Advanced,11,2025-03-25
EMP1768,SKL023,Market Research,Beginner,14,2025-03-29
EMP1768,SKL029,Creativity,Intermediate,14,2025-10-03
EMP1769,SKL020,Business Analysis,Expert,6,2025-04-03
EMP1769,SKL029,Creativity,Intermediate,7,2025-03-05
EMP1769,SKL023,Market Research,Advanced,5,2024-10-20
EMP1769,SKL008,Kubernetes,Expert,3,2023-12-13
EMP1769,SKL005,React,Intermediate,5,2025-10-15
EMP1770,SKL018,Scrum,Intermediate,3,2025-10-14
EMP1770,SKL006,Node.js,Beginner,0,2024-08-11
EMP1770,SKL029,Creativity,Expert,6,2024-02-26
EMP1770,SKL001,Python,Advanced,7,2024-11-07
EMP1770,SKL017,Agile,Intermediate,0,2025-09-25
EMP1770,SKL030,Time Management,Advanced,9,2025-05-24
EMP1770,SKL027,Problem Solving,Beginner,7,2024-10-31
EMP1770,SKL015,CI/CD,Advanced,2,2024-06-12
EMP1770,SKL031,Adaptability,Expert,3,2023-11-17
EMP1771,SKL007,Docker,Advanced,15,2024-03-11
EMP1771,SKL006,Node.js,Expert,8,2024-08-13
EMP1771,SKL012,Deep Learning,Intermediate,9,2024-12-02
EMP1771,SKL028,Critical Thinking,Advanced,4,2025-09-04
EMP1771,SKL001,Python,Beginner,8,2025-09-08
EMP1771,SKL019,Product Strategy,Expert,5,2024-12-04
EMP1771,SKL010,Azure,Advanced,6,2024-04-21
EMP1771,SKL021,Stakeholder Management,Advanced,12,2024-08-06
EMP1771,SKL024,Leadership,Intermediate,5,2025-10-11
EMP1772,SKL021,Stakeholder Management,Beginner,4,2025-05-11
EMP1772,SKL025,Communication,Beginner,4,2024-12-21
EMP1772,SKL005,React,Advanced,4,2024-09-08
EMP1772,SKL023,Market Research,Beginner,3,2024-12-12
EMP1772,SKL009,AWS,Beginner,8,2023-12-28
EMP1772,SKL003,JavaScript,Expert,11,2024-03-24
EMP1772,SKL013,Data Analysis,Expert,13,2025-04-02
EMP1772,SKL017,Agile,Beginner,0,2024-03-06
EMP1772,SKL001,Python,Beginner,3,2024-08-09
EMP1772,SKL031,Adaptability,Advanced,0,2025-04-02
EMP1773,SKL008,Kubernetes,Beginner,7,2025-05-21
EMP1773,SKL019,Product Strategy,Expert,0,2025-01-20
EMP1773,SKL023,Market Research,Expert,15,2024-07-30
EMP1773,SKL005,React,Intermediate,0,2024-10-31
EMP1773,SKL030,Time Management,Expert,1,2025-05-18
EMP1773,SKL021,Stakeholder Management,Beginner,0,2025-09-06
EMP1773,SKL026,Team Collaboration,Advanced,1,2025-07-13
EMP1773,SKL018,Scrum,Intermediate,1,2024-02-26
EMP1773,SKL028,Critical Thinking,Beginner,14,2024-06-13
EMP1773,SKL029,Creativity,Beginner,11,2025-07-11
EMP1774,SKL001,Python,Expert,1,2025-06-24
EMP1774,SKL011,Machine Learning,Advanced,2,2025-04-04
EMP1774,SKL005,React,Intermediate,3,2024-07-02
EMP1774,SKL013,Data Analysis,Beginner,0,2025-10-27
EMP1775,SKL012,Deep Learning,Intermediate,15,2024-09-10
EMP1775,SKL006,Node.js,Advanced,6,2024-01-01
EMP1775,SKL010,Azure,Beginner,14,2025-10-21
EMP1775,SKL001,Python,Beginner,8,2025-08-22
EMP1775,SKL017,Agile,Beginner,15,2025-03-25
EMP1775,SKL023,Market Research,Intermediate,10,2024-11-19
EMP1775,SKL025,Communication,Expert,14,2024-08-28
EMP1775,SKL008,Kubernetes,Expert,10,2024-11-10
EMP1775,SKL015,CI/CD,Advanced,13,2025-02-22
EMP1776,SKL028,Critical Thinking,Beginner,5,2025-04-04
EMP1776,SKL017,Agile,Beginner,4,2024-03-29
EMP1776,SKL020,Business Analysis,Beginner,4,2025-01-30
EMP1776,SKL031,Adaptability,Beginner,8,2025-05-13
EMP1776,SKL013,Data Analysis,Intermediate,4,2025-10-30
EMP1776,SKL014,Git,Intermediate,1,2024-12-07
EMP1777,SKL006,Node.js,Expert,4,2025-07-04
EMP1777,SKL016,Project Management,Beginner,2,2025-04-04
EMP1777,SKL022,Financial Modeling,Intermediate,6,2024-12-22
EMP1777,SKL011,Machine Learning,Expert,0,2024-05-29
EMP1777,SKL002,Java,Intermediate,10,2024-02-18
EMP1777,SKL021,Stakeholder Management,Intermediate,11,2025-05-04
EMP1777,SKL030,Time Management,Beginner,13,2024-07-18
EMP1777,SKL005,React,Expert,7,2025-02-09
EMP1777,SKL013,Data Analysis,Beginner,6,2025-02-03
EMP1777,SKL004,SQL,Beginner,4,2024-08-06
EMP1778,SKL025,Communication,Expert,5,2025-02-05
EMP1778,SKL022,Financial Modeling,Beginner,4,2025-03-03
EMP1778,SKL005,React,Beginner,2,2025-08-15
EMP1778,SKL007,Docker,Advanced,4,2024-09-18
EMP1778,SKL016,Project Management,Expert,0,2024-01-01
EMP1778,SKL010,Azure,Intermediate,5,2023-12-14
EMP1778,SKL028,Critical Thinking,Intermediate,4,2023-12-02
EMP1778,SKL008,Kubernetes,Intermediate,4,2025-09-01
EMP1779,SKL009,AWS,Intermediate,8,2025-06-01
EMP1779,SKL014,Git,Beginner,14,2024-03-12
EMP1779,SKL015,CI/CD,Advanced,14,2024-05-07
EMP1779,SKL005,React,Intermediate,11,2024-01-23
EMP1780,SKL008,Kubernetes,Expert,0,2025-04-09
EMP1780,SKL024,Leadership,Beginner,14,2024-01-31
EMP1780,SKL025,Communication,Expert,14,2024-12-01
EMP1780,SKL011,Machine Learning,Intermediate,9,2025-11-04
EMP1780,SKL004,SQL,Intermediate,1,2025-04-20
EMP1780,SKL029,Creativity,Beginner,2,2024-11-14
EMP1780,SKL005,React,Advanced,8,2024-07-18
EMP1780,SKL030,Time Management,Intermediate,6,2025-06-22
EMP1780,SKL026,Team Collaboration,Expert,12,2024-05-07
EMP1780,SKL019,Product Strategy,Beginner,7,2025-07-01
EMP1780,SKL007,Docker,Intermediate,9,2025-07-30
EMP1781,SKL017,Agile,Advanced,1,2025-10-22
EMP1781,SKL025,Communication,Intermediate,6,2025-06-01
EMP1781,SKL019,Product Strategy,Expert,15,2025-07-19
EMP1781,SKL001,Python,Advanced,11,2024-05-11
EMP1781,SKL005,React,Beginner,6,2024-01-30
EMP1781,SKL021,Stakeholder Management,Intermediate,12,2025-10-08
EMP1781,SKL022,Financial Modeling,Intermediate,11,2025-09-24
EMP1781,SKL006,Node.js,Advanced,4,2024-03-24
EMP1781,SKL014,Git,Advanced,8,2025-05-28
EMP1781,SKL003,JavaScript,Beginner,12,2025-10-03
EMP1782,SKL019,Product Strategy,Beginner,1,2024-09-03
EMP1782,SKL021,Stakeholder Management,Advanced,10,2025-06-19
EMP1782,SKL003,JavaScript,Intermediate,13,2024-10-01
EMP1783,SKL002,Java,Advanced,5,2025-10-26
EMP1783,SKL009,AWS,Intermediate,1,2023-12-29
EMP1783,SKL003,JavaScript,Advanced,6,2023-12-28
EMP1784,SKL020,Business Analysis,Expert,5,2025-02-27
EMP1784,SKL030,Time Management,Intermediate,0,2024-05-22
EMP1784,SKL013,Data Analysis,Intermediate,5,2024-02-06
EMP1784,SKL010,Azure,Expert,4,2023-12-09
EMP1784,SKL027,Problem Solving,Expert,1,2025-08-28
EMP1784,SKL021,Stakeholder Management,Beginner,15,2025-06-14
EMP1785,SKL028,Critical Thinking,Intermediate,11,2024-01-05
EMP1785,SKL023,Market Research,Advanced,0,2024-10-17
EMP1785,SKL030,Time Management,Advanced,10,2025-06-24
EMP1785,SKL003,JavaScript,Intermediate,10,2024-08-26
EMP1785,SKL001,Python,Expert,0,2025-02-23
EMP1785,SKL002,Java,Intermediate,0,2025-03-14
EMP1785,SKL018,Scrum,Expert,7,2025-08-23
EMP1785,SKL025,Communication,Advanced,15,2023-12-02
EMP1785,SKL007,Docker,Advanced,13,2025-10-27
EMP1785,SKL015,CI/CD,Beginner,2,2024-03-24
EMP1785,SKL017,Agile,Advanced,9,2024-07-16
EMP1786,SKL031,Adaptability,Advanced,11,2024-02-01
EMP1786,SKL015,CI/CD,Expert,3,2025-05-05
EMP1786,SKL020,Business Analysis,Intermediate,6,2024-10-24
EMP1786,SKL028,Critical Thinking,Intermediate,7,2024-08-29
EMP1786,SKL007,Docker,Advanced,4,2024-02-21
EMP1786,SKL022,Financial Modeling,Advanced,0,2025-03-19
EMP1786,SKL027,Problem Solving,Expert,7,2025-01-28
EMP1786,SKL002,Java,Beginner,2,2025-01-15
EMP1786,SKL030,Time Management,Intermediate,2,2024-04-13
EMP1786,SKL014,Git,Beginner,8,2024-04-10
EMP1787,SKL019,Product Strategy,Intermediate,15,2024-05-24
EMP1787,SKL022,Financial Modeling,Intermediate,11,2024-11-25
EMP1787,SKL024,Leadership,Advanced,0,2024-10-14
EMP1787,SKL007,Docker,Intermediate,8,2025-04-20
EMP1788,SKL012,Deep Learning,Expert,15,2024-06-19
EMP1788,SKL017,Agile,Advanced,13,2024-05-03
EMP1788,SKL009,AWS,Intermediate,8,2024-04-14
EMP1788,SKL007,Docker,Advanced,6,2025-06-08
EMP1788,SKL021,Stakeholder Management,Advanced,3,2024-03-14
EMP1788,SKL008,Kubernetes,Advanced,9,2024-10-12
EMP1788,SKL016,Project Management,Beginner,5,2025-08-03
EMP1788,SKL013,Data Analysis,Advanced,0,2024-12-24
EMP1788,SKL014,Git,Beginner,10,2025-07-30
EMP1789,SKL013,Data Analysis,Expert,0,2025-07-15
EMP1789,SKL030,Time Management,Expert,1,2024-04-07
EMP1789,SKL001,Python,Advanced,1,2024-01-15
EMP1789,SKL002,Java,Expert,1,2025-02-04
EMP1789,SKL019,Product Strategy,Advanced,0,2023-11-28
EMP1789,SKL008,Kubernetes,Intermediate,2,2025-03-12
EMP1789,SKL005,React,Expert,1,2025-04-12
EMP1789,SKL017,Agile,Beginner,1,2024-01-23
EMP1789,SKL026,Team Collaboration,Expert,1,2024-04-16
EMP1790,SKL031,Adaptability,Expert,7,2023-12-05
EMP1790,SKL010,Azure,Beginner,5,2025-07-31
EMP1790,SKL021,Stakeholder Management,Expert,1,2024-02-27
EMP1790,SKL023,Market Research,Beginner,7,2025-10-03
EMP1790,SKL007,Docker,Intermediate,15,2023-11-14
EMP1790,SKL004,SQL,Expert,10,2024-08-15
EMP1790,SKL017,Agile,Intermediate,10,2025-07-03
EMP1790,SKL008,Kubernetes,Advanced,13,2024-09-21
EMP1791,SKL022,Financial Modeling,Advanced,3,2025-01-24
EMP1791,SKL003,JavaScript,Advanced,13,2025-01-07
EMP1791,SKL024,Leadership,Expert,4,2025-09-11
EMP1791,SKL025,Communication,Advanced,2,2024-01-04
EMP1791,SKL005,React,Expert,10,2024-07-31
EMP1791,SKL021,Stakeholder Management,Expert,1,2024-04-01
EMP1791,SKL002,Java,Expert,11,2025-04-23
EMP1791,SKL027,Problem Solving,Intermediate,13,2025-05-29
EMP1791,SKL009,AWS,Beginner,10,2025-10-17
EMP1791,SKL028,Critical Thinking,Intermediate,13,2025-05-28
EMP1791,SKL019,Product Strategy,Advanced,6,2025-03-22
EMP1791,SKL013,Data Analysis,Beginner,0,2024-12-24
EMP1792,SKL021,Stakeholder Management,Beginner,9,2024-11-29
EMP1792,SKL004,SQL,Expert,10,2024-04-05
EMP1792,SKL006,Node.js,Intermediate,9,2025-08-17
EMP1792,SKL022,Financial Modeling,Beginner,9,2024-04-19
EMP1792,SKL005,React,Expert,4,2025-01-26
EMP1792,SKL001,Python,Intermediate,3,2025-08-13
EMP1792,SKL002,Java,Advanced,8,2024-11-11
EMP1792,SKL014,Git,Intermediate,0,2024-12-03
EMP1792,SKL029,Creativity,Intermediate,7,2024-08-09
EMP1792,SKL010,Azure,Intermediate,1,2024-08-12
EMP1793,SKL008,Kubernetes,Advanced,0,2025-03-04
EMP1793,SKL002,Java,Advanced,3,2025-10-08
EMP1793,SKL012,Deep Learning,Expert,5,2025-01-16
EMP1793,SKL031,Adaptability,Advanced,6,2025-09-02
EMP1793,SKL015,CI/CD,Expert,1,2024-02-25
EMP1793,SKL020,Business Analysis,Beginner,1,2025-07-24
EMP1793,SKL014,Git,Expert,5,2024-01-01
EMP1793,SKL018,Scrum,Beginner,3,2024-10-15
EMP1793,SKL001,Python,Beginner,5,2024-10-07
EMP1793,SKL013,Data Analysis,Beginner,3,2025-03-09
EMP1793,SKL005,React,Expert,0,2024-08-28
EMP1794,SKL018,Scrum,Beginner,3,2025-09-18
EMP1794,SKL023,Market Research,Advanced,10,2024-01-04
EMP1794,SKL014,Git,Expert,3,2025-01-25
EMP1794,SKL010,Azure,Beginner,3,2024-01-09
EMP1794,SKL020,Business Analysis,Intermediate,4,2024-02-16
EMP1794,SKL012,Deep Learning,Intermediate,8,2025-07-09
EMP1794,SKL008,Kubernetes,Advanced,5,2024-12-15
EMP1794,SKL005,React,Intermediate,5,2024-06-28
EMP1794,SKL004,SQL,Beginner,0,2024-01-27
EMP1794,SKL011,Machine Learning,Advanced,2,2024-02-09
EMP1794,SKL021,Stakeholder Management,Expert,0,2024-12-01
EMP1794,SKL001,Python,Advanced,6,2024-05-07
EMP1795,SKL026,Team Collaboration,Beginner,11,2023-12-19
EMP1795,SKL008,Kubernetes,Expert,2,2025-02-19
EMP1795,SKL009,AWS,Intermediate,4,2025-01-02
EMP1795,SKL017,Agile,Beginner,0,2024-07-24
EMP1795,SKL031,Adaptability,Intermediate,2,2023-11-27
EMP1795,SKL003,JavaScript,Expert,3,2024-05-02
EMP1795,SKL019,Product Strategy,Intermediate,12,2025-08-08
EMP1795,SKL005,React,Intermediate,11,2025-11-09
EMP1796,SKL031,Adaptability,Advanced,4,2024-06-22
EMP1796,SKL022,Financial Modeling,Expert,11,2025-10-26
EMP1796,SKL001,Python,Expert,1,2025-08-14
EMP1796,SKL009,AWS,Expert,9,2024-05-23
EMP1796,SKL012,Deep Learning,Beginner,3,2024-09-08
EMP1796,SKL023,Market Research,Expert,7,2025-05-09
EMP1796,SKL010,Azure,Beginner,10,2024-08-13
EMP1796,SKL017,Agile,Intermediate,9,2024-01-01
EMP1796,SKL013,Data Analysis,Expert,5,2025-09-17
EMP1796,SKL015,CI/CD,Expert,11,2025-09-16
EMP1796,SKL011,Machine Learning,Intermediate,4,2024-03-11
EMP1797,SKL004,SQL,Expert,2,2024-06-20
EMP1797,SKL018,Scrum,Expert,1,2024-01-07
EMP1797,SKL025,Communication,Beginner,5,2024-12-29
EMP1797,SKL027,Problem Solving,Advanced,8,2025-01-29
EMP1797,SKL014,Git,Intermediate,14,2024-05-15
EMP1797,SKL024,Leadership,Advanced,12,2025-09-02
EMP1798,SKL012,Deep Learning,Intermediate,5,2024-12-16
EMP1798,SKL004,SQL,Beginner,0,2025-11-02
EMP1798,SKL014,Git,Intermediate,5,2025-02-26
EMP1798,SKL030,Time Management,Intermediate,2,2024-12-02
EMP1798,SKL015,CI/CD,Expert,4,2024-07-09
EMP1798,SKL007,Docker,Advanced,3,2024-09-15
EMP1798,SKL002,Java,Intermediate,0,2025-03-04
EMP1798,SKL010,Azure,Intermediate,4,2023-12-23
EMP1798,SKL019,Product Strategy,Advanced,2,2025-01-07
EMP1798,SKL031,Adaptability,Expert,2,2025-05-04
EMP1799,SKL014,Git,Advanced,1,2025-10-02
EMP1799,SKL006,Node.js,Advanced,1,2024-02-04
EMP1799,SKL023,Market Research,Expert,4,2025-02-04
EMP1799,SKL009,AWS,Advanced,2,2024-11-09
EMP1799,SKL013,Data Analysis,Expert,3,2025-11-06
EMP1799,SKL022,Financial Modeling,Intermediate,4,2025-10-22
EMP1799,SKL002,Java,Beginner,3,2024-06-01
EMP1799,SKL030,Time Management,Intermediate,1,2025-03-31
EMP1799,SKL024,Leadership,Advanced,3,2023-12-03
EMP1800,SKL024,Leadership,Advanced,5,2023-12-05
EMP1800,SKL003,JavaScript,Intermediate,5,2024-07-29
EMP1800,SKL018,Scrum,Expert,1,2024-10-02
EMP1800,SKL005,React,Beginner,2,2024-05-30
EMP1800,SKL006,Node.js,Beginner,2,2024-04-13
EMP1800,SKL004,SQL,Advanced,3,2024-07-26
EMP1800,SKL012,Deep Learning,Advanced,2,2025-09-29
EMP1800,SKL020,Business Analysis,Beginner,2,2025-06-25
EMP1800,SKL030,Time Management,Intermediate,5,2023-12-26
EMP1800,SKL026,Team Collaboration,Advanced,5,2024-02-26
EMP1800,SKL008,Kubernetes,Expert,1,2024-04-16
EMP1800,SKL031,Adaptability,Expert,6,2025-01-07
EMP1801,SKL019,Product Strategy,Expert,7,2025-08-05
EMP1801,SKL031,Adaptability,Expert,2,2025-06-02
EMP1801,SKL021,Stakeholder Management,Intermediate,0,2024-07-23
EMP1801,SKL009,AWS,Advanced,11,2025-10-27
EMP1801,SKL025,Communication,Expert,3,2025-06-20
EMP1801,SKL011,Machine Learning,Expert,8,2025-04-08
EMP1801,SKL010,Azure,Expert,12,2025-10-18
EMP1801,SKL002,Java,Expert,6,2025-09-22
EMP1801,SKL027,Problem Solving,Beginner,8,2023-12-28
EMP1801,SKL012,Deep Learning,Advanced,11,2024-05-11
EMP1802,SKL027,Problem Solving,Beginner,11,2024-11-27
EMP1802,SKL004,SQL,Beginner,10,2024-01-05
EMP1802,SKL028,Critical Thinking,Advanced,1,2025-07-27
EMP1802,SKL031,Adaptability,Expert,13,2025-01-20
EMP1802,SKL002,Java,Advanced,7,2025-10-12
EMP1802,SKL020,Business Analysis,Beginner,13,2025-02-25
EMP1803,SKL026,Team Collaboration,Advanced,13,2025-05-09
EMP1803,SKL029,Creativity,Expert,15,2025-08-19
EMP1803,SKL014,Git,Beginner,9,2025-06-26
EMP1804,SKL010,Azure,Beginner,13,2025-07-29
EMP1804,SKL021,Stakeholder Management,Beginner,3,2023-12-07
EMP1804,SKL024,Leadership,Advanced,4,2024-08-04
EMP1804,SKL006,Node.js,Expert,8,2024-01-03
EMP1804,SKL008,Kubernetes,Expert,5,2024-09-28
EMP1804,SKL011,Machine Learning,Expert,0,2025-02-16
EMP1804,SKL025,Communication,Advanced,1,2025-06-06
EMP1804,SKL012,Deep Learning,Intermediate,7,2025-02-27
EMP1804,SKL020,Business Analysis,Beginner,3,2025-10-31
EMP1805,SKL005,React,Beginner,11,2024-01-11
EMP1805,SKL026,Team Collaboration,Expert,4,2025-09-29
EMP1805,SKL027,Problem Solving,Expert,4,2025-01-11
EMP1805,SKL030,Time Management,Beginner,6,2024-11-15
EMP1805,SKL024,Leadership,Beginner,12,2024-02-18
EMP1805,SKL007,Docker,Beginner,12,2024-06-07
EMP1805,SKL004,SQL,Expert,12,2025-05-24
EMP1805,SKL016,Project Management,Expert,13,2023-12-12
EMP1806,SKL015,CI/CD,Beginner,7,2024-01-29
EMP1806,SKL010,Azure,Expert,12,2023-12-07
EMP1806,SKL001,Python,Beginner,11,2024-11-29
EMP1806,SKL003,JavaScript,Beginner,5,2024-12-08
EMP1806,SKL021,Stakeholder Management,Intermediate,0,2024-05-02
EMP1806,SKL008,Kubernetes,Expert,14,2025-03-29
EMP1806,SKL006,Node.js,Advanced,12,2024-08-08
EMP1807,SKL002,Java,Advanced,6,2024-10-10
EMP1807,SKL020,Business Analysis,Intermediate,1,2024-11-14
EMP1807,SKL031,Adaptability,Beginner,2,2024-07-02
EMP1807,SKL005,React,Advanced,4,2025-07-09
EMP1807,SKL029,Creativity,Intermediate,10,2025-08-31
EMP1807,SKL003,JavaScript,Beginner,13,2025-09-20
EMP1807,SKL027,Problem Solving,Expert,8,2024-05-04
EMP1807,SKL007,Docker,Beginner,10,2023-11-26
EMP1807,SKL008,Kubernetes,Expert,13,2025-11-02
EMP1808,SKL005,React,Intermediate,8,2023-12-22
EMP1808,SKL003,JavaScript,Beginner,6,2023-11-30
EMP1808,SKL007,Docker,Intermediate,5,2025-07-02
EMP1808,SKL004,SQL,Beginner,4,2025-07-09
EMP1808,SKL013,Data Analysis,Intermediate,7,2025-08-01
EMP1808,SKL002,Java,Advanced,10,2024-04-10
EMP1808,SKL014,Git,Intermediate,2,2024-12-28
EMP1808,SKL018,Scrum,Advanced,13,2025-02-24
EMP1808,SKL021,Stakeholder Management,Advanced,8,2025-09-08
EMP1808,SKL019,Product Strategy,Intermediate,4,2024-08-30
EMP1809,SKL006,Node.js,Intermediate,15,2025-04-22
EMP1809,SKL011,Machine Learning,Intermediate,15,2025-04-23
EMP1809,SKL028,Critical Thinking,Intermediate,5,2025-06-05
EMP1810,SKL013,Data Analysis,Expert,2,2023-11-24
EMP1810,SKL015,CI/CD,Advanced,0,2025-01-12
EMP1810,SKL019,Product Strategy,Expert,0,2024-11-18
EMP1810,SKL022,Financial Modeling,Beginner,0,2023-12-20
EMP1810,SKL009,AWS,Beginner,2,2024-09-05
EMP1810,SKL010,Azure,Intermediate,2,2025-06-26
EMP1811,SKL015,CI/CD,Intermediate,7,2024-08-29
EMP1811,SKL009,AWS,Advanced,4,2025-05-03
EMP1811,SKL019,Product Strategy,Expert,1,2024-02-15
EMP1811,SKL021,Stakeholder Management,Beginner,15,2024-10-08
EMP1811,SKL026,Team Collaboration,Beginner,5,2025-05-07
EMP1811,SKL003,JavaScript,Advanced,11,2024-10-06
EMP1811,SKL017,Agile,Expert,13,2025-01-09
EMP1811,SKL012,Deep Learning,Beginner,8,2024-02-25
EMP1811,SKL013,Data Analysis,Beginner,15,2024-02-07
EMP1811,SKL001,Python,Expert,12,2024-10-15
EMP1812,SKL029,Creativity,Beginner,1,2024-02-09
EMP1812,SKL006,Node.js,Intermediate,1,2025-10-06
EMP1812,SKL009,AWS,Advanced,3,2025-03-02
EMP1812,SKL002,Java,Expert,3,2025-10-11
EMP1812,SKL015,CI/CD,Beginner,1,2024-08-21
EMP1812,SKL005,React,Intermediate,3,2024-08-09
EMP1812,SKL021,Stakeholder Management,Advanced,0,2024-04-08
EMP1812,SKL018,Scrum,Intermediate,0,2024-08-02
EMP1812,SKL013,Data Analysis,Intermediate,4,2024-10-14
EMP1812,SKL028,Critical Thinking,Advanced,4,2025-10-23
EMP1813,SKL002,Java,Expert,6,2023-12-24
EMP1813,SKL027,Problem Solving,Advanced,9,2024-05-12
EMP1813,SKL001,Python,Intermediate,0,2024-05-08
EMP1814,SKL026,Team Collaboration,Beginner,0,2024-01-20
EMP1814,SKL015,CI/CD,Advanced,5,2025-02-09
EMP1814,SKL023,Market Research,Beginner,11,2023-11-17
EMP1814,SKL029,Creativity,Advanced,3,2024-05-04
EMP1814,SKL014,Git,Intermediate,15,2024-09-25
EMP1814,SKL027,Problem Solving,Advanced,12,2025-06-12
EMP1814,SKL010,Azure,Advanced,4,2025-06-16
EMP1814,SKL021,Stakeholder Management,Beginner,7,2025-09-29
EMP1814,SKL012,Deep Learning,Advanced,2,2025-07-29
EMP1815,SKL010,Azure,Intermediate,7,2025-07-18
EMP1815,SKL016,Project Management,Intermediate,9,2024-12-30
EMP1815,SKL011,Machine Learning,Expert,9,2025-01-24
EMP1816,SKL010,Azure,Advanced,1,2023-12-15
EMP1816,SKL017,Agile,Beginner,6,2025-07-24
EMP1816,SKL012,Deep Learning,Beginner,1,2023-11-21
EMP1816,SKL002,Java,Advanced,5,2025-09-18
EMP1816,SKL029,Creativity,Intermediate,0,2025-05-22
EMP1816,SKL021,Stakeholder Management,Advanced,1,2024-05-22
EMP1816,SKL020,Business Analysis,Beginner,4,2025-08-02
EMP1816,SKL018,Scrum,Beginner,4,2023-12-24
EMP1816,SKL025,Communication,Intermediate,5,2024-01-08
EMP1816,SKL008,Kubernetes,Intermediate,6,2023-12-24
EMP1817,SKL016,Project Management,Advanced,13,2024-02-16
EMP1817,SKL012,Deep Learning,Advanced,5,2024-10-15
EMP1817,SKL031,Adaptability,Intermediate,14,2024-03-29
EMP1817,SKL015,CI/CD,Advanced,5,2024-06-16
EMP1817,SKL002,Java,Beginner,10,2023-12-13
EMP1817,SKL025,Communication,Expert,10,2024-07-10
EMP1817,SKL020,Business Analysis,Beginner,12,2024-08-07
EMP1817,SKL026,Team Collaboration,Advanced,6,2025-02-19
EMP1817,SKL003,JavaScript,Expert,6,2025-04-01
EMP1817,SKL029,Creativity,Beginner,15,2025-10-01
EMP1818,SKL030,Time Management,Advanced,0,2024-05-17
EMP1818,SKL024,Leadership,Expert,2,2024-06-24
EMP1818,SKL004,SQL,Expert,0,2024-02-18
EMP1818,SKL016,Project Management,Intermediate,1,2025-02-22
EMP1818,SKL021,Stakeholder Management,Advanced,0,2024-09-13
EMP1819,SKL010,Azure,Advanced,6,2024-11-15
EMP1819,SKL023,Market Research,Beginner,8,2025-04-03
EMP1819,SKL008,Kubernetes,Intermediate,1,2024-02-13
EMP1819,SKL002,Java,Beginner,5,2025-04-02
EMP1819,SKL011,Machine Learning,Advanced,9,2024-01-08
EMP1819,SKL024,Leadership,Advanced,5,2024-01-08
EMP1819,SKL003,JavaScript,Advanced,5,2024-05-22
EMP1820,SKL014,Git,Beginner,5,2025-11-07
EMP1820,SKL008,Kubernetes,Intermediate,6,2025-01-05
EMP1820,SKL029,Creativity,Advanced,3,2024-04-17
EMP1820,SKL020,Business Analysis,Beginner,8,2024-11-28
EMP1820,SKL010,Azure,Intermediate,7,2025-05-10
EMP1820,SKL024,Leadership,Beginner,2,2025-06-03
EMP1820,SKL019,Product Strategy,Expert,2,2025-08-02
EMP1820,SKL026,Team Collaboration,Intermediate,7,2024-08-13
EMP1820,SKL004,SQL,Beginner,4,2025-10-07
EMP1820,SKL013,Data Analysis,Expert,7,2025-10-20
EMP1821,SKL028,Critical Thinking,Intermediate,8,2025-09-07
EMP1821,SKL010,Azure,Beginner,9,2024-04-29
